author_id,author_name,affiliation_full_name,city,affiliation,affiliation_id
57212379393,"Kadim, G","Laboratory of Solid Physics, Faculty of Science, Sidi Mohamed Ben Abdellah University, Fes, 1796, BP, Morocco",Fès,faculty of science,153
57193025949,"Dimou, H","Department of Mathematics, Faculty of Sciences Applied, Ibn Zohr University, Agadir, Morocco",Agadir,faculty of sciences,91
57193028615,"Aribou, Y"," Department of Mathematics and Computer Science, Technology High School of Technology, Ibn Zohr University, Laayoune, Morocco",Laayoune,,
56055339600,"Kabbaj, S"," Department of Mathematics, Faculty of Sciences, Ibn Tofail University, Kenitra, Morocco",Kénitra,faculty of sciences,77
57216248970,"Ghadimi, Foad"," Université Internationale de Rabat, Rabat Business School – BearLab, Morocco",Rabat,,
57216756314,"Essangri, Hajar","Surgical Oncology Department, National Institute of Oncology, Ibn Sina University Hospital, Faculty of Medicine and Pharmacy, Mohammed V University in Rabat, Morocco",Rabat,faculty of medicine and pharmacy,126
57211626039,"Idbella, Mohamed"," Biosciences laboratory, Faculty of Sciences and Techniques, Hassan II university of Casablanca, Morocco",Casablanca,hassan 2 university,53
57223431953,"Tamym, Lahcen","Moulay Ismail University, IA Laboratory, Meknes, Morocco",Meknès,moulay ismail university,137
57194708195,"Ouass, A","Laboratory of Organic Synthesis and Extraction Processes, Faculty of Sciences, Ibn Tofail University, PO Box.133, Kenitra, 14000, Morocco",Kénitra,faculty of sciences,77
55867997200,"Galai, M"," Laboratory of Materials, Electrochemistry and Environment, Faculty of Sciences, Ibn Tofail University, PO Box.133, Kenitra, 14000, Morocco",Kénitra,faculty of sciences,77
57193324519,"Ouakki, M"," Laboratory of Materials Engineering and Environment: Modeling and Application, Department of Chemistry, Faculty of Sciences, Ibn Tofail University, PO Box.133, Kenitra, 14000, Morocco",Kénitra,faculty of sciences,77
57190949803,"Chihbi, E"," Engineering Laboratory of Organometallic, Molecular Materials and Environment, Faculty of Science, University Sidi Mohamed Ben Abdellah, BP: 1796, Fez, Morocco",Fès,faculty of science,153
57201409387,"Kadiri, L"," Laboratory of Advanced Materials and Process Engineering, Department of Chemistry, Faculty of Sciences, Ibn Tofail University, BP 242, Kenitra, 14000, Morocco",Kénitra,faculty of sciences,77
57201407709,"Essaadaoui, Y"," National Higher School of Chemistry (NHSC), University Ibn Tofail, BP. 133-14000, Kenitra, Morocco",Kénitra,university ibn tofail,72
25225378500,"Fatini, Mohamed","Laboratory of PDE's, Algebra and Spectral Geometry, Department of Mathematics, Ibn Tofail University, BP 133, Kénitra, Morocco",Kénitra,ibn tofail university,72
57211584688,"Louriki, Mohammed"," Mathematics Department, Faculty of Sciences Semalalia, Cadi Ayyad University, Boulevard Prince Moulay Abdellah, Marrakesh, 40000, Morocco",Marrakech,faculty of sciences,23
57207620865,"Yamni, M","CED-ST, STIC, Laboratory of Electronic Signals and Systems of Information LESSI, Dhar El Mahrez Faculty of Science, Sidi Mohamed Ben Abdellah-Fez University, Fez, Morocco",Fès,faculty of science,153
57207617031,"Daoui, A"," Engineering, Systems and Applications Laboratory, National School of Applied Sciences, Sidi Mohamed Ben Abdellah University, BP 72, My Abdallah Avenue Km. 5 Imouzzer Road, Fez, Morocco",Fès,national school of applied sciences,157
57219584631,"Arrih, Radouan","Laboratory of Theoretical Physics, Faculty of Sciences, Chouaïb Doukkali University, P. O. Box 20, El Jadida, 24000, Morocco",El Jadida,faculty of sciences,37
6602180062,"Haskouri, Jamal"," Laboratory of organometallic and macromolecular chemistry-composites Materials, Faculty of Sciences and Technologies, Cadi Ayyad University, Marrakech, Morocco",Marrakech,faculty of sciences,23
6602214080,"Beyou, Emmanuel"," Department of Inorganic Chemistry, Mohamed VI Polytechnic University, Ben Guerir, Morocco",,,
57200793859,"JarJar, Abdellatif","Moulay Rachid High School, Taza, Morocco",Taza,,
56764533900,"Sarac, Ioan"," Laboratoire de Pharmacologie et Toxicologie, Faculté de Médecine et de Pharmacie, Mohammed V University in Rabat, Rabat, Morocco",Rabat,faculte de medecine et de pharmacie,126
57365454100,"Tripathi, Vijay"," Laboratory of Human Pathologies Biology, Department of Biology, Faculty of Sciences, and Genomic Center of Human Pathologies, Mohammed V University, Rabat, Morocco",Rabat,faculty of sciences,125
57213671467,"Singh, Laxman"," Pharmacodynamy Research Team ERP, Laboratory of Pharmacology and Toxicology, Faculty of Medicine and Pharmacy, Mohammed V University in Rabat, Rabat, Morocco",Rabat,faculty of medicine and pharmacy,126
6701736381,"Bhatt, Indra"," Faculty of Science and Technology, University of Cadi Ayyad Marrakech, Marrakesh, Morocco",Marrakech,faculty of science,23
57197837843,"Kalalian, Carmen"," Laboratory of Environmental Engineering and Biotechnology, ENSA, University Ibn Zohr, Agadir, Morocco",Agadir,ensa,99
57198768844,"Errehymy, Abdelghani"," Laboratory of High Energy Physics and Condensed Matter (LPHEMaC), Department of Physics, Faculty of Sciences Aïn Chock, Hassan II University of Casablanca, B.P. 5366 Maarif, Casablanca, 20100, Morocco",Casablanca,hassan 2 university,53
57190436745,"Amor, Fouad","Laboratory of Applied Chemistry of Materials, Center for Materials Science, Department of Chemistry, Mohammed V University of Rabat, Rabat, Morocco",Rabat,mohammed 5 university,120
57194458510,"Alouani, Marouane"," Centre des Sciences des Matériaux, Laboratoire de Physico-Chimie des Matériaux Inorganiques et Organiques, Ecole Normale Supérieure, Mohammed V University of Rabat, Rabat, Morocco",Rabat,ecole normale superieure,132
57219947969,"Yahyaoui, Soufiane","M2PA Laboratory, University of Sidi Mohamed Ben Abdellah, Fez, Morocco",Fès,university of sidi mohamed ben abdellah,148
57222329080,"Boukhari, Soufiane","Polymer Physics and Critical Phenomena Laboratory, Sciences Faculty Ben M'sik, Hassan II University of Casablanca, Casablanca, P. O. Box 7955, Morocco",Casablanca,hassan 2 university,53
56913332700,"Sobeh, Mansour"," African Sustainable Agriculture Research Institute (ASARI), Mohammed VI Polytechnic University (UM6P), Laâyoune, Morocco",,,
57223853853,"Tessi, Romeo","Resident in Radiology, Department of Radiology, National Institute of Oncology, UHC Ibn Sina, Mohamed V University, Rabat, Morocco",Rabat,,
57223873284,"Adeyemi, Boris"," Department of Radiology, National Institute of Oncology, UHC Ibn Sina, Mohamed V University, Rabat, Morocco",Rabat,,
57188698958,"Slimani, Hamid","Laboratory of Geo-Biodiversity and Natural Patrimony (GEOBIO), “Geophysics, Natural Patrimony and Green Chemistry” Research Centre (GEOPAC), Scientific Institute, Mohammed V University in Rabat, Avenue Ibn Batouta, P.B. 703, Rabat-Agdal, 10106, Morocco",Rabat,scientific institute,134
53871934600,"Santorufo, Lucia"," Laboratory of Biosciences, Faculty of Sciences and Techniques, Hassan II University, Casablanca, Morocco",Casablanca,hassan 2 university,53
57214884379,"Ouchtout, Salih"," Ibn Tofaïl University, Laboratory PDE, Algebra and Spectral Geometry, Kénitra, Morocco",Kénitra,ibn tofail university,72
57223087726,"brahim, I","Laboratory of Condensed Matter and Interdisciplinary Sciences, Department of Physics, Faculty of Sciences, Mohammed V University, Rabat, Morocco",Rabat,faculty of sciences,125
23018269500,"Bekkioui, N"," Laboratory of LIPIM, ENSA-Khouribga, Sultan Moulay Slimane University, Beni Mellal, Morocco",Béni Mellal,ensa,169
57193860043,"Balahbib, Abdelaali","Laboratory of Biodiversity, Ecology, and Genome, Faculty of Sciences, Mohammed V University in Rabat, Morocco",Rabat,faculty of sciences,125
57219301252,"Omari, Nasreddine"," Laboratory of Histology, Embryology, And Cytogenetic, Faculty of Medicine and Pharmacy, Mohammed V University in Rabat, Morocco",Rabat,faculty of medicine and pharmacy,126
57218207310,"Hachlafi, Naoufal"," Microbial Biotechnology and Bioactive Molecules Laboratory, Sciences and Technologies Faculty, Sidi Mohmed Ben Abdellah University, P.O.Box, Imouzzer Road Fez, 2002, Morocco",Fès,,
56891349800,"Lakhdar, Fatima"," Department of Biology, Laboratory of Marine Biotechnology and Environment, Faculty of Sciences, ChouaibDoukkali University, BP 20, El Jadida, 24000, Morocco",El Jadida,faculty of sciences,37
57193483412,"Menyiy, Naoual"," Laboratory of Natural Substances, Pharmacology, Environment, Modeling, Health and of Life (SNAMOPEQ). Faculty of Sciences Dhar El Mahraz. University Sidi Mohamed Ben Abdellah, Fez, Morocco",Fès,faculty of sciences dhar el mahraz,153
57192007504,"Salhi, Najoua"," Laboratory of Pharmacology and Toxicology, Faculty of Medicine and Pharmacy, Mohammed V University in Rabat, Morocco",Rabat,faculty of medicine and pharmacy,126
57194973478,"Mrabti, Hanae"," Laboratory of Pharmacology and Toxicology, Bio Pharmaceutical and Toxicological Analyzes Research Team, Faculty of Medicine and Pharmacy, Mohammed V University in Rabat, BP 6203, Rabat, Morocco",Rabat,faculty of medicine and pharmacy,126
57197836562,"Bakrim, Saad"," Laboratory of Molecular Engineering, Valorization and Environment, Department of Sciences and Techniques, Polydisciplinary Faculty of Taroudant, Ibn Zohr University, Taroudant, Morocco",Taroudant,polydisciplinary faculty,94
57190813643,"Bouyahya, Abdelhakim"," Laboratory of Human Pathologies Biology, Department of Biology, Faculty of Sciences, And Genomic Center of Human Pathologies, Mohammed V University, Rabat, Morocco",Rabat,faculty of sciences,125
57219278594,"Boussetta, Abdelghani","Chemical Processes and Applied Materials Laboratory, Polydisciplinary Faculty, Sultan Moulay Slimane University, Béni Mellal, 23000, Morocco",Béni Mellal,polydisciplinary faculty,165
57201119411,"Ablouh, El"," Materials Science and Nano-Engineering (MSN) Department, Mohammed VI Polytechnic University (UM6P), Lot 660−Hay Moulay Rachid, Benguerir, 43150, Morocco",,,
57357498200,"Benhamou, Anass"," Materials Sciences and Process Optimization Laboratory, Faculty of Science Semlalia, Cadi Ayyad University, Marrakech, 40000, Morocco",Marrakech,faculty of science semlalia,23
6603305725,"Taourirte, Moha"," Laboratory of Bioorganic and Macromolecular Chemistry, Department of Chemistry, Faculty of Sciences and Technologies, Cadi Ayyad University, Marrakesh, 40000, Morocco",Marrakech,faculty of sciences,23
57191269381,"Rouway, Marwane","Faculty of Sciences Aïn Chock, LERDYS and LPMMAT Laboratories, Hassan II University, 5366 Maarif, Casablanca, 20100, BP, Morocco",Casablanca,hassan 2 university,53
57191269671,"Nachtane, Mourad"," REMTEX Laboratory, Higher School of Textile and Clothing Industries (ESITH), Casablanca, Morocco",Casablanca,,
55497453200,"Omari, Lhaj"," BGIM Laboratory, Higher Normal School (ENS), Hassan II University, Casablanca, Morocco",Casablanca,ens,69
56976333900,"Kouaissah, Noureddine","BEAR-Lab, Rabat Business School, International University of Rabat, Morocco",Rabat,,
57215496553,"Zaaraoui, H","LSI, Department of Mathematics, Physics and Computer Science, Polydisciplinary Faculty of Taza, Sidi Mohamed Ben Abdellah University, B.P, Taza, 1223, Morocco",Taza,polydisciplinary faculty,154
48061382700,"Sebbani, Majda","Service de Recherche Clinique, CHU Mohamed VI de Marrakech, Département de Médecine Communautaire de Santé Publique et d'épidémiologie, Laboratoire Bioscience et Santé, Faculté de Médecine et de Pharmacie FMPM, Université Cadi Ayyad UCA Marrakech, Morocco",Marrakech,faculte de medecine et de pharmacie,26
57202833833,"Chatar, Walid","Laboratoire de Physique du Solide, Faculté des Sciences Dhar El Mahraz, Université Sidi Mohamed Ben Abdellah, B.P. 1796, Fez-Atlas, 30000, Morocco",Fès,faculte des sciences dhar el mahraz,153
7801479430,"Kharbach, Jaouad"," Laboratoire Systèmes et Environnements Durables, Université Privée de Fès, Lot. Quaraouiyine Route Ain Chkef, Fez, Morocco",Fès,,
57224980019,"Bennageh, I","Department of Power Electronics, Intelligent Control Techniques, Automation and Robotics, Mohammadia School of Engineers, Mohammed v University of Rabat, Morocco",Rabat,mohammed 5 university,120
59124776600,"Imran, X"," University Hassan II of Casablanca, Morocco",Casablanca,university hassan 2,53
57217217054,"Zaoui, Younes","Laboratory of Medicinal Chemistry, Drug Sciences Research Center, Faculty of Medicine and Pharmacy, Mohammed V University in Rabat, Rabat, Morocco",Rabat,faculty of medicine and pharmacy,126
57190754707,"Tan, Sang"," Laboratories of Pharmacology and Toxicology, Faculty of Medicine and Pharmacy, Mohammed V University in Rabat, Morocco",Rabat,faculty of medicine and pharmacy,126
42661254200,"Farah, Said"," University Abdelmalek Essaadi of Tetouan, Faculty of Science, Tetouan, Morocco",Tétouan,faculty of science,6
57193140525,"Wang, Tianhong"," Applied Physics Department, Faculty of Sciences and Technology, Cadi Ayyad University, Marrakech, 40000, Morocco",Marrakech,faculty of sciences,23
57215658335,"Moudoubah, Lamia","Signals Distributed Systems and Artificial Intelligence Laboratory, ENSET Mohammedia, University Hassan II, Casablanca, Morocco",Casablanca,university hassan 2,53
56641038900,"Saji, Yassine","Department of Computer Science, Faculty of Sciences, Chouaïb Doukkali University, El Jadida, Morocco",El Jadida,faculty of sciences,37
24066165800,"Barkatou, Mohammed"," Laboratory of Innovation in Science, Technology and Modeling, Faculty of Sciences, Chouaib Doukkali University, El Jadida, Morocco",El Jadida,faculty of sciences,37
57215715224,"Taia, Abdelmaoujoud","Laboratory of Molecular Chemistry, Department of Chemistry, Faculty of Sciences Semlalia, University of Cadi Ayyad, PB. 2390, Marrakech, 40001, Morocco",Marrakech,faculty of sciences semlalia,23
57219292269,"Ibrahimi, Brahim"," Team of Physical Chemistry and Environment, Faculty of Sciences, University of Ibn Zohr, Agadir, Morocco",Agadir,faculty of sciences,91
56368215200,"Benhiba, Fouad"," Laboratory of Advanced Materials and Process Engineering, Faculty of Sciences, Ibn Tofail University, Kenitra, BP 242, 14000, Morocco",Kénitra,faculty of sciences,77
6506251239,"Aatif, Abdeljalil"," Applied Chemistry and Environment Laboratory, Applied Bioorganic Chemistry Team, Faculty of Science, Ibn Zohr University, Agadir, Morocco",Agadir,faculty of science,91
7005267373,"kelek, Tuncer"," Laboratory of Heterocyclic Organic Chemistry, Drug Science Research Center, Pharmacochemistry Competence Center, Mohammed V University in Rabat, Faculty of Sciences, Av. Ibn Battouta, Rabat, BP 1014, Morocco",Rabat,faculty of sciences,125
57222165808,"Kadmiri, Redouane","Hassan II University of Casablanca, National Higher School of Arts and Crafts (ENSAM CASABLANCA), Casablanca, 20670, Morocco",Casablanca,ensam,66
57194497435,"Belaasilia, Youssef"," Sultan Moulay Slimane University, National School of Applied Sciences of Khouribga, LIPIM Laboratory, Khouribga, Morocco",Khouribga,national school of applied sciences,170
57225091083,"Khatat, Sarah","Department of Medicine, Surgery and Reproduction, Hassan II Institute of Agronomy and Veterinary Medicine, Rabat, Morocco",Rabat,,
57217043049,"Elhachimi, Latifa"," Department of Pathology and Veterinary Public Health, Unit of Parasitology, Hassan II Institute of Agronomy and Veterinary Medicine, Rabat, Morocco",Rabat,,
57189011260,"Sharma, Pradeep"," University Hassan II of Casablanca, Morocco",Casablanca,university hassan 2,53
6604092356,"Dupré, Nicolas"," Materials, Natural Substances, Environment and Modeling Laboratory, Multidisciplinary Faculty of Taza, Sidi Mohamed Ben Abdellah University, B.P. 1223 Taza-Gare, Fes, 30000, Morocco",Fès,sidi mohamed ben abdellah university,148
57225925949,"Alhamdaoui, Kamilia","Department of Biotechnology, University Abdel Malek Essaadi Tangier, Faculty of Sciences and Techniques of Tangier, Ancienne Route de l’Aéroport, Km 10, Ziaten. BP416, Tangier, Morocco",Tanger,faculty of sciences and techniques,9
6506528159,"Benqlilou, Chouaib"," Department of Industrial Process Engineering, Energy Systems and Thermal Processes, Rabat School of Mines, Av. Ahmed Cherkaoui, BP753, Agdal, Rabat, Morocco",Rabat,,
57200724001,"Safhi, Amine","Mohammed VI Polytechnic University, EMEC Program, Ben Guerir, Morocco",,,
56524614600,"Khoudri, Noureddine","Hassan First University of Settat-Maroc, Institut Supérieur des Sciences de la Santé, Laboratoire Sciences et Technologies de la Santé (STS), 50 rue Ibnou Lhaytham B.P. 577, Settat, 26002, Morocco",Settat,institut superieur des sciences de la sante,51
6506123913,"Baali, Abdellatif"," Université Cadi Ayyad, Faculté des Sciences Semlalia, Laboratoire d’Écologie Humaine, Boulevard My Abdallah, BP 2390, Marrakech, Morocco",Marrakech,faculte des sciences semlalia,23
57225197076,"Dahani, Said","Department of Veterinary Pathology and Public Health, Food Safety Unit, Hassan II Agronomic and Veterinary Institute, Rabat, Morocco",Rabat,,
6507120023,"Bouchriti, Nourredine"," Laboratory of Biochemistry Biotechnology Health and Environment, Department of Biology, Faculty of Science, University Ibn Tofail, Kenitra, 14999, Morocco",Kénitra,faculty of science,77
57201685688,"Taoufik, Nawal","Sultan Moulay Slimane University of Beni Mellal, Research Group in Environmental Sciences and Applied Materials (SEMA), FP Khouribga, Morocco",Béni Mellal,fp,165
57028458100,"Boumya, Wafaa"," Science Engineer Laboratory for Energy, National School of Applied Sciences, Chouaïb Doukkali University, El Jadida, Morocco",El Jadida,national school of applied sciences,39
24491484300,"Achak, Mounia"," Chemical & Biochemical Sciences, Green Process Engineering, CBS, Mohammed VI Polytechnic University, Ben Guerir, Morocco",,,
57197843703,"Chentouf, Mohammed","Laboratoire de Génie Chimique et Valorisation des Ressources (LGCVR), Faculté des Sciences et Techniques de Tanger, Ancienne Route de l'Aéroport, Tangier, Morocco",Tanger,faculte des sciences et techniques,9
57226125554,"Bouhaoui, Abderrazzak","Organic and Analytical Chemistry Laboratory, Faculty of Sciences and Technologies, Sultan Moulay Slimane University, BP 523, Beni-Mellal, 23000, Morocco",,,
55774333500,"Abid, Momamed","AlAkhawayn University, Ifrane, Morocco",,,
55320617800,"Berdai, Abdelmajid"," CEDoc Sciences de l'Ingénieur Ensem, Lese, Route d'El Jadida, km 7, BP: 8118, Oasis, Casablanca, Morocco",Casablanca,ensem,65
57215125388,"Mahfoud, Mohammed","Laboratory of engineering Modeling and Systems Analysis, SMBA University Fez, Morocco",Fès,,
36808993400,"Bossoufi, Badre"," Technologies and Industrial Services Laboratory, SMBA University Fez, Morocco",Fès,,
56529635600,"Sahdane, T","Laboratory of Solid Physics, Faculty of Sciences, Sidi Mohamed Ben Abdellah University, Fez, 1796, BP, Morocco",Fès,faculty of sciences,153
57225100612,"Aoutil, Naima"," Faculté des Sciences, Laboratoire de l’écologie Humaine, Semlalia-Marrakech, Morocco",Marrakech,faculte des sciences,23
57205404914,"Boucetta, Zakaria","Faculty of Science and Technology, Cadi-Ayyad University, Marrakesh, Morocco",Marrakech,faculty of science,23
55014625100,"Fazziki, Abdelaziz"," Faculty of Science, Cadi-Ayyad University, Marrakesh, Morocco",Marrakech,faculty of science,23
56323201300,"Lakrit, Soufian","Smart Communications Research Team (ERSC), Ecole Mohammadia d'Ingénieurs (EMI), Mohammed V University in Rabat, Rabat, Agdal, 10090, Morocco",Rabat,emi,128
57212669412,"Guilmi, Redouane","Hassan Premier University, ENCG-Settat, Settat, Morocco",Settat,encg,49
57201119411,"Ablouh, El","Materials Science, Energy and Nanoengineering Department (MSN), Mohammed VI Polytechnic University (UM6P), Lot 660 - Hay Moulay Rachid, Benguerir, 43150, Morocco",,,
6603305725,"Taourirte, Moha"," Laboratory of Bioorganic and Macromolecular Chemistry, Department of Chemistry, Faculty of Sciences and Technology, Cadi Ayyad University, Marrakesh, 40000, Morocco",Marrakech,faculty of sciences,23
56613732600,"Behnassi, Mohamed"," Faculty of Law, Economics and Social Sciences of Agadir, Ibn Zohr University, Agadir, Morocco",Agadir,ibn zohr university,84
57283553000,"Kassid, Fatima","National Higher School of Electricity and Mechanics of Casablanca, Hassan Ii University, Material and Structure Mechanics Team, Casablanca, Morocco",Casablanca,national higher school of electricity and mechanics,65
57284650200,"Azelmad, Essa"," National Higher School of Electricity and Mechanics of Casablanca, Hassan Ii University, Electrical Systems and Energy Laboratory, Casablanca, Morocco",Casablanca,national higher school of electricity and mechanics,65
56412047200,"Elbouyahyaoui, Lakhdar","Centre Régional des Métiers de l’Education et de la Formation, Fes, Morocco",Fès,,
57221383735,"Abdulsalam, Yunusa","DNA Lab, UM6PC Mohammed VI Polytechnic University, Benguerir, Morocco",,,
57216082001,"Elansary, M","Nanomaterials and Nanotechnology Unit, E.N.S Rabat, Energy Research Centre. Faculty of Sciences, Mohammed V University, B.P. 5118 Takaddoum Rabat, Morocco",Rabat,faculty of sciences,125
56964385700,"Seir, Rania"," Centre Hospitalier Universitaire IBN SINA, Rabat Instituts, Institut National D’Oncologie Sidi Mohamed Ben Abdellah, BP 6213, Rabat, Morocco",Rabat,,
57205682563,"Ouzennou, Nadia","Institut Supérieur des Professions Infirmières et Techniques de Santé (ISPITS), Rue Abdelouahed Eddarak, Gueliz, Marrakech, Morocco",Marrakech,,
57225103876,"Manoussi, Abdelmounaim"," Laboratoire d’Écologie Humaine (LEH), Département de Biologie, Faculté des Sciences Semlalia, Marrakech (FSSM), Université Cadi Ayyad (UCA), Boulevard Prince My Abdellah, B.P. 2390, 40000, Morocco",Marrakech,faculte des sciences semlalia,23
57225099533,"Mejdouli, Hicham"," Institut Supérieur des Professions Infirmières et Techniques de Santé, Marrakech, Annexe Essaouira, Lot Argana, Essaouira, Morocco",Essaouira,,
57295799300,"Chaemchuen, Somboon"," Chemistry and Environment Department, Faculty of Science and Technology, Sultan Moulay Sliman University, Beni Mellal, 23000, Morocco",Béni Mellal,faculty of science and technology,167
57209342162,"Naami, Ghali","Sidi Mohamed Ben Abdellah University, Laboratory of Engineering, Systems and Applications, National School of Applied Sciences, BP 72, My Abdallah Avenue Km. 5 Imouzzer Road, Fez, Morocco",Fès,national school of applied sciences,157
55919041000,"Broumi, Said"," Dept. of Mathematics, Faculty of Science Ben MSik, University Hassan II, Morocco",,,
57193279784,"Fellaou, S","Laboratory of Process and Environmental Engineering, Higher School of Technology, Hassan II University of Casablanca, Morocco",Casablanca,higher school of technology,71
55749145800,"Garcia, A"," Laboratory for Analysis and Synthesis of Industrial Processes (LASPI), University Mohammed V, Mohammadia School of Engineers, Rabat, Morocco",Rabat,university mohammed 5,120
57225093969,"Kharouai, El","Laboratoire d’Écologie Humaine, Faculté des Sciences Semlalia, Université Cadi Ayyad, Bd My Abdallah, BP 2390, Marrakech, Morocco",Marrakech,faculte des sciences semlalia,23
6506123913,"Baali, Abdellatif"," Université Hassan Premier of Settat-Maroc, Institut Supérieur des Sciences de la Santé, Laboratoire Sciences et Technologies de la Santé (STS), 50 rue Ibnou Lhaytham B.P. 577, Settat, 26002, Morocco",Settat,institut superieur des sciences de la sante,51
57193231384,"Barra, Issam","Center of Excellence in Soil and Fertilizer Research in Africa (CESFRA), Mohammed VI Polytechnic University (UM6P), 43150, Morocco",,,
57217090199,"Haddaji, Younesse","Laboratory of engineering and materials LIMAT, Faculty of science Ben M’Sik, Hassan II University, 7955, Casablanca, Morocco",Casablanca,hassan 2 university,53
57215870252,"Hamdane, Hasna"," Materials Science and Nanoengineering Department, Mohamed VI Polytechnic University, Benguerir, Morocco",,,
57217091986,"Majdoubi, Hicham"," Laboratory REMTEX, ESITH (Hight School of Textile and Clothing Industries), Casablanca, Morocco",Casablanca,,
57208508825,"Mansouri, Said"," Laboratory of Material Sciences, Mathematics and Modelling, Faculty of Science and Technology LS3M, University of Hassan 1er, Settat, 26000, Morocco",Settat,faculty of science and technology,47
57045893300,"Bouchenafa, Othmane"," Université Mohammed V, Centre des sciences des matériaux, Laboratoire de Physico-Chimie des Matériaux Inorganiques et Organiques, Ecole Normale Supérieure de Rabat, Morocco",Rabat,ecole normale superieure,132
57225106148,"Ahaji, Azzelarab","Laboratoire de Biotechnologie, Biochimie et Nutrition, Université Chouaib Doukkali, Faculté des Sciences, El Jadida, Morocco",El Jadida,faculte des sciences,37
15048533500,"Mziwira, Mohamed"," Département de Biologie, École Normale Supérieure, Université Hassan II, Ghandi Casablanca BP: 500 69, Morocco",Casablanca,ecole normale superieure,69
57216543256,"Garadi, Wedad","Laboratoire de Chimie Organique Hétérocyclique, Centre de Recherche des Sciences des Médicaments, Pôle de Compétences Pharmacochimie, URAC 21, Faculté des Sciences, Université Mohammed V Rabat, Avenue Ibn Battouta, Rabat, 1014, BP, Morocco",Rabat,faculte des sciences,125
57204354866,"Ajana, Rabia","Applied Biology and Pathology Laboratory, Faculty of Sciences, Abdelmalek Essaadi University, Tétouan, 93002, Morocco",Tétouan,faculty of sciences,6
36348788800,"Techetach, Mohamed"," Environment and Health Team, Department of Biology, Polydisciplinary Faculty of Safi, Cadi Ayyad University, Safi, 4162, Morocco",Safi,polydisciplinary faculty,24
36774286100,"Aghzar, Adil"," Higher School of Technology, Sultan Moulay Slimane University, Khénifra, Morocco",Khénifra,higher school of technology,174
6506857221,"Aksissou, Mustapha"," Department of Biology, Faculty of Sciences, Abdelmalek Essaadi University, Tétouan, 93002, Morocco",Tétouan,faculty of sciences,6
57225090343,"Maidoumi, Sana","ISPITS, Hôpital, rue Abdelouahab Derraq, Marrakech, 40000, Morocco",Marrakech,,
57225100329,"Mouahid, Souad"," Hôpital Provincial, El Kelaa, Morocco",,,
57225090333,"Essayf, Hind"," Marrakech, Morocco",Marrakech,,
57225103963,"Haida, Nouama"," Hôpital Ar-razi, CHU Mohamed VI, Marrakech, 40000, Morocco",Marrakech,,
57201948284,"Nassiri, Abdelhaq","IMED-Lab., Faculty of Science and Technology- Cadi Ayyad University (UCA), Av. A. El Khattabi, P.B.549, Marrakesh, Morocco",Marrakech,faculty of science,23
6602722241,"Indris, Sylvio"," Technology Development Cell (Techcell), Technology Transfer Office, Mohamed VI Polytechnic University (UM6P), Lot 660, Hay Moulay Rachid, Ben Guerir, 43150, Morocco",,,
57211664218,"Rakov, Dmitrii"," Sidi Mohamed Ben Abdellah University, Materials, Natural Substances, Environment and Modeling Laboratory, Multidisciplinary Faculty of Taza, B.P.: 1223 Taza-Gare, Fes, 30000, Morocco",Fès,sidi mohamed ben abdellah university,148
57225105532,"Elhamdi, Hanane","Centre Hospitalo-Universitaire Ibn-Rochd Casablanca, Rue Abou Alaa Zahar Quartier des Hôpitaux, Morocco",Casablanca,,
57225260823,"Zeroual, Rajae"," Faculté de Médecine Dentaire, Université Hassan II de Casablanca, Morocco",Casablanca,faculte de medecine dentaire,64
15058522300,"Serhier, Zineb"," Faculté de Médecine Générale, Université Hassan II de Casablanca, Morocco",Casablanca,universite hassan 2,53
57202995436,"Stiri, Souhaima","Musics Team - Inpt, Strs Laboratory, Rabat, Morocco",Rabat,,
46161035500,"Chaoub, Abdelaali"," Dmsd Laboratory - MAScIR, Rabat, Morocco",Rabat,,
6506844545,"Benyaiche, Allami","Department of Mathematics, Ibn Tofail University, BP 133, Kenitra, Morocco",Kénitra,ibn tofail university,72
57208573349,"Ouakhssase, Abdallah","Research group: Génie des procédés et Ingénierie Chimique, Ecole Supérieure de Technologie d’Agadir, B.P: 33/S, Université Ibn Zohr, Agadir, Morocco",Agadir,ecole superieure de technologie,104
57223918744,"Fatini, Noureddine"," Département de Contaminants Organiques, Laboratoire Marocain de l’Agriculture (LABOMAG), Casablanca, Morocco",Casablanca,,
57204033137,"Talha, Aicha","Laboratory of Plant Chemistry and Organic and Bioorganic Synthesis, URAC23, Faculty of Science, Geophysics, Natural Patrimony and Green Chemistry (GEOPAC) Research Center, Mohammed V University in Rabat, PO Box 1014, Rabat, 10000, Morocco",Rabat,faculty of science,125
57202323000,"Mourhly, Asmae"," Center for Materials Science, Laboratory of Materials, Nanotechnologies and Environment, Mohammed V University in Rabat, Faculty of Sciences, Ibn Battuta Avenue, PO Box 1014, Rabat, 10000, Morocco",Rabat,faculty of sciences,125
55212269800,"Driowya, Mohsine"," Laboratory of Analytical Chemistry and Bromatology, Faculty of Medicine and Pharmacy, Mohamed V University in Rabat, Morocco",Rabat,faculty of medicine and pharmacy,126
55234926500,"Hamidi, Adnane"," Chemical & Biochemical Sciences Green-Process Engineering (CBS-GPE), Mohammed VI Polytechnic University, Lot 660, Hay Moulay Rachid, Benguerir, Morocco",,,
